frame,type,confidence,tracking_id,x1,y1,x2,y2,license_plate_text,lp_x1,lp_y1,lp_x2,lp_y2,lp_confidence
1601,car,0.69,40,1086,307,1197,388,-1,1086,307,1197,388,-1
1601,person,0.78,44,834,282,870,381,-1,834,282,870,381,-1
1601,person,0.6,38,796,284,830,375,-1,796,284,830,375,-1
1601,person,0.39,31,333,269,404,439,-1,333,269,404,439,-1
1601,car,0.74,50,1229,308,1305,380,-1,1229,308,1305,380,-1
1601,car,0.71,55,1298,315,1339,352,-1,1298,315,1339,352,-1
1601,car,0.5,56,1398,323,1439,376,-1,1398,323,1439,376,-1
1601,car,0.39,57,1423,321,1512,382,-1,1423,321,1512,382,-1
1602,car,0.71,40,1082,307,1199,390,-1,1082,307,1199,390,-1
1602,person,0.78,44,834,280,871,381,-1,834,280,871,381,-1
1602,person,0.59,38,796,285,830,373,-1,796,285,830,373,-1
1602,person,0.28,31,328,270,404,440,-1,328,270,404,440,-1
1602,car,0.77,50,1229,308,1306,381,-1,1229,308,1306,381,-1
1602,car,0.73,55,1298,311,1339,352,-1,1298,311,1339,352,-1
1602,car,0.47,56,1397,322,1437,376,-1,1397,322,1437,376,-1
1602,car,0.39,57,1429,321,1512,382,ee,1429,321,1512,382,0.39
1603,car,0.72,40,1079,306,1197,391,-1,1079,306,1197,391,-1
1603,person,0.81,44,836,280,871,382,-1,836,280,871,382,-1
1603,person,0.58,38,795,285,830,375,-1,795,285,830,375,-1
1603,person,0.37,31,326,269,403,440,-1,326,269,403,440,-1
1603,car,0.79,50,1230,307,1309,382,-1,1230,307,1309,382,-1
1603,car,0.72,55,1299,308,1337,351,-1,1299,308,1337,351,-1
1603,car,0.37,56,1396,322,1438,377,-1,1396,322,1438,377,-1
1603,car,0.32,57,1431,321,1512,382,-1,1431,321,1512,382,-1
1604,car,0.72,40,1074,306,1193,392,-1,1074,306,1193,392,-1
1604,person,0.8,44,837,280,871,381,-1,837,280,871,381,-1
1604,person,0.58,38,795,285,830,376,-1,795,285,830,376,-1
1604,person,0.46,31,323,270,400,439,-1,323,270,400,439,-1
1604,car,0.82,50,1231,307,1311,384,-1,1231,307,1311,384,-1
1604,car,0.72,55,1294,306,1335,350,-1,1294,306,1335,350,-1
1604,car,0.25,56,1394,321,1441,377,-1,1394,321,1441,377,-1
1604,car,0.32,57,1431,321,1512,382,-1,1431,321,1512,382,-1
1605,car,0.72,40,1069,305,1196,394,-1,1069,305,1196,394,-1
1605,person,0.8,44,838,280,871,381,-1,838,280,871,381,-1
1605,person,0.54,38,796,286,831,377,-1,796,286,831,377,-1
1605,person,0.48,31,320,273,397,438,-1,320,273,397,438,-1
1605,car,0.83,50,1231,306,1314,384,-1,1231,306,1314,384,-1
1605,car,0.74,55,1301,307,1332,348,-1,1301,307,1332,348,-1
1605,car,0.13,56,1392,321,1438,375,-1,1392,321,1438,375,-1
1605,car,0.29,57,1429,321,1512,382,-1,1429,321,1512,382,-1
1606,car,0.71,40,1066,304,1198,395,-1,1066,304,1198,395,-1
1606,person,0.78,44,839,280,873,380,-1,839,280,873,380,-1
1606,person,0.59,38,798,285,832,378,-1,798,285,832,378,-1
1606,person,0.51,31,318,271,392,438,-1,318,271,392,438,-1
1606,car,0.82,50,1231,305,1314,385,-1,1231,305,1314,385,-1
1606,car,0.74,55,1304,307,1330,349,-1,1304,307,1330,349,-1
1606,car,0.11,56,1389,321,1442,377,-1,1389,321,1442,377,-1
1606,car,0.31,57,1431,321,1512,382,oe,1431,321,1512,382,0.31
1607,car,0.71,40,1063,304,1203,396,-1,1063,304,1203,396,-1
1607,person,0.74,44,840,269,875,379,-1,840,269,875,379,-1
1607,person,0.66,38,799,287,833,377,-1,799,287,833,377,-1
1607,person,0.38,31,315,270,381,438,-1,315,270,381,438,-1
1607,car,0.79,50,1230,305,1315,386,-1,1230,305,1315,386,-1
1607,car,0.75,55,1304,307,1329,348,-1,1304,307,1329,348,-1
1607,car,0.13,56,1389,323,1434,377,-1,1389,323,1434,377,-1
1607,car,0.42,57,1432,321,1512,382,-1,1432,321,1512,382,-1
1607,car,0.72,40,1343,320,1382,352,-1,1343,320,1382,352,-1
1608,car,0.61,59,1059,305,1207,398,-1,1059,305,1207,398,-1
1608,person,0.75,44,842,266,875,379,-1,842,266,875,379,-1
1608,person,0.56,38,801,293,833,377,-1,801,293,833,377,-1
1608,person,0.35,31,312,272,374,438,-1,312,272,374,438,-1
1608,car,0.77,50,1231,305,1317,386,-1,1231,305,1317,386,-1
1608,car,0.76,55,1305,307,1327,347,-1,1305,307,1327,347,-1
1608,car,0.12,56,1387,324,1431,377,-1,1387,324,1431,377,-1
1608,car,0.38,57,1433,321,1512,382,-1,1433,321,1512,382,-1
1608,car,0.72,40,1342,320,1383,352,-1,1342,320,1383,352,-1
1609,car,0.63,59,1055,305,1207,399,-1,1055,305,1207,399,-1
1609,person,0.79,44,843,270,875,378,-1,843,270,875,378,-1
1609,person,0.45,38,802,295,834,376,-1,802,295,834,376,-1
1609,person,0.27,31,306,271,368,440,-1,306,271,368,440,-1
1609,car,0.7,50,1231,304,1319,387,-1,1231,304,1319,387,-1
1609,car,0.76,55,1385,322,1424,375,-1,1385,322,1424,375,-1
1609,car,0.36,57,1434,321,1512,382,-1,1434,321,1512,382,-1
1609,car,0.72,40,1342,320,1384,352,-1,1342,320,1384,352,-1
1610,car,0.65,59,1051,305,1209,400,-1,1051,305,1209,400,-1
1610,person,0.84,44,844,279,876,378,-1,844,279,876,378,-1
1610,person,0.62,38,803,296,834,377,-1,803,296,834,377,-1
1610,person,0.5,31,298,271,364,441,-1,298,271,364,441,-1
1610,car,0.77,50,1232,304,1319,387,-1,1232,304,1319,387,-1
1610,car,0.78,55,1385,323,1425,376,-1,1385,323,1425,376,-1
1610,car,0.27,57,1434,321,1512,382,-1,1434,321,1512,382,-1
1610,car,0.71,40,1343,320,1383,352,-1,1343,320,1383,352,-1
1611,car,0.6,59,1047,305,1206,401,-1,1047,305,1206,401,-1
1611,person,0.81,44,844,282,876,379,-1,844,282,876,379,-1
1611,person,0.66,38,803,295,834,377,-1,803,295,834,377,-1
1611,person,0.53,31,289,268,363,443,-1,289,268,363,443,-1
1611,car,0.73,50,1233,304,1320,388,-1,1233,304,1320,388,-1
1611,car,0.76,55,1382,322,1419,374,-1,1382,322,1419,374,-1
1611,car,0.32,57,1433,321,1512,382,-1,1433,321,1512,382,-1
1611,car,0.72,40,1343,320,1382,351,-1,1343,320,1382,351,-1
1612,car,0.6,59,1043,305,1190,402,-1,1043,305,1190,402,-1
1612,person,0.86,44,845,285,877,379,-1,845,285,877,379,-1
1612,person,0.68,38,804,297,835,378,-1,804,297,835,378,-1
1612,person,0.61,31,281,267,359,443,-1,281,267,359,443,-1
1612,car,0.75,50,1233,304,1321,389,-1,1233,304,1321,389,-1
1612,car,0.77,55,1380,323,1415,373,-1,1380,323,1415,373,-1
1612,car,0.3,57,1433,321,1512,382,y,1433,321,1512,382,0.3
1612,car,0.71,40,1344,321,1382,351,y,1344,321,1382,351,0.71
1613,car,0.56,59,1040,305,1180,403,-1,1040,305,1180,403,-1
1613,person,0.85,44,846,286,877,377,-1,846,286,877,377,-1
1613,person,0.62,38,805,297,835,376,-1,805,297,835,376,-1
1613,person,0.44,31,275,268,355,442,-1,275,268,355,442,-1
1613,car,0.76,50,1233,304,1321,391,-1,1233,304,1321,391,-1
1613,car,0.79,55,1380,323,1415,373,-1,1380,323,1415,373,-1
1613,car,0.31,57,1433,322,1512,382,-1,1433,322,1512,382,-1
1613,car,0.72,40,1344,321,1382,351,-1,1344,321,1382,351,-1
1614,car,0.59,59,1036,305,1172,404,-1,1036,305,1172,404,-1
1614,person,0.84,44,846,286,877,373,-1,846,286,877,373,-1
1614,person,0.57,38,806,294,836,376,-1,806,294,836,376,-1
1614,person,0.49,31,266,265,355,442,-1,266,265,355,442,-1
1614,car,0.82,50,1233,305,1322,392,-1,1233,305,1322,392,-1
1614,car,0.76,55,1376,324,1412,372,-1,1376,324,1412,372,-1
1614,car,0.27,57,1433,322,1512,382,ss,1433,322,1512,382,0.27
1614,car,0.71,40,1345,321,1382,351,ss,1345,321,1382,351,0.71
1615,car,0.55,59,1030,304,1169,406,-1,1030,304,1169,406,-1
1615,person,0.86,44,846,282,879,378,-1,846,282,879,378,-1
1615,person,0.57,38,806,293,837,376,-1,806,293,837,376,-1
1615,person,0.44,31,263,262,353,443,-1,263,262,353,443,-1
1615,car,0.75,50,1233,305,1323,392,-1,1233,305,1323,392,-1
1615,car,0.75,55,1378,323,1412,373,-1,1378,323,1412,373,-1
1615,car,0.42,57,1433,322,1512,382,-1,1433,322,1512,382,-1
1615,car,0.71,40,1345,321,1381,350,-1,1345,321,1381,350,-1
1616,car,0.58,59,1023,304,1166,408,-1,1023,304,1166,408,-1
1616,person,0.87,44,846,280,880,378,-1,846,280,880,378,-1
1616,person,0.58,38,807,293,837,376,-1,807,293,837,376,-1
1616,person,0.45,31,268,263,350,445,-1,268,263,350,445,-1
1616,car,0.68,50,1233,304,1322,393,-1,1233,304,1322,393,-1
1616,car,0.77,55,1377,324,1409,371,-1,1377,324,1409,371,-1
1616,car,0.23,57,1433,322,1512,383,ae,1433,322,1512,383,0.23
1616,car,0.71,40,1346,322,1381,350,ae,1346,322,1381,350,0.71
1616,car,0.6,59,1154,314,1204,352,ae,1154,314,1204,352,0.6
1617,car,0.62,60,1018,303,1164,409,-1,1018,303,1164,409,-1
1617,person,0.87,44,844,266,884,378,-1,844,266,884,378,-1
1617,person,0.62,38,808,294,838,374,-1,808,294,838,374,-1
1617,person,0.37,31,263,260,346,445,-1,263,260,346,445,-1
1617,car,0.72,50,1234,304,1322,393,-1,1234,304,1322,393,-1
1617,car,0.78,55,1378,323,1412,372,-1,1378,323,1412,372,-1
1617,car,0.42,57,1433,322,1512,382,-1,1433,322,1512,382,-1
1617,car,0.72,40,1345,321,1380,348,-1,1345,321,1380,348,-1
1617,car,0.61,59,1153,315,1204,352,-1,1153,315,1204,352,-1
1618,car,0.65,60,1014,304,1162,410,-1,1014,304,1162,410,-1
1618,person,0.87,44,844,260,886,378,-1,844,260,886,378,-1
1618,person,0.58,38,809,296,838,374,-1,809,296,838,374,-1
1618,person,0.29,31,259,260,338,447,-1,259,260,338,447,-1
1618,car,0.76,50,1234,304,1323,394,-1,1234,304,1323,394,-1
1618,car,0.74,55,1378,323,1412,371,-1,1378,323,1412,371,-1
1618,car,0.41,57,1433,322,1512,383,i,1433,322,1512,383,0.41
1618,car,0.71,40,1344,321,1379,348,i,1344,321,1379,348,0.71
1618,car,0.6,59,1153,315,1204,352,i,1153,315,1204,352,0.6
1619,car,0.64,60,1009,304,1159,411,-1,1009,304,1159,411,-1
1619,person,0.88,44,844,260,887,379,-1,844,260,887,379,-1
1619,person,0.6,38,810,296,838,372,-1,810,296,838,372,-1
1619,person,0.28,31,256,261,329,447,-1,256,261,329,447,-1
1619,car,0.75,50,1234,304,1323,395,-1,1234,304,1323,395,-1
1619,car,0.73,55,1377,323,1416,371,-1,1377,323,1416,371,-1
1619,car,0.46,57,1433,322,1512,382,FC,1433,322,1512,382,0.46
1619,car,0.72,40,1345,321,1378,348,FC,1345,321,1378,348,0.72
1619,car,0.57,59,1153,315,1204,351,FC,1153,315,1204,351,0.57
1620,car,0.68,60,1003,305,1159,412,-1,1003,305,1159,412,-1
1620,person,0.87,44,845,257,887,380,-1,845,257,887,380,-1
1620,person,0.57,38,810,297,839,372,-1,810,297,839,372,-1
1620,person,0.28,31,257,258,324,448,-1,257,258,324,448,-1
1620,car,0.81,50,1233,304,1324,396,-1,1233,304,1324,396,-1
1620,car,0.73,55,1375,323,1419,370,-1,1375,323,1419,370,-1
1620,car,0.4,57,1432,322,1512,383,-1,1432,322,1512,383,-1
1620,car,0.71,40,1344,321,1376,350,-1,1344,321,1376,350,-1
1620,car,0.51,59,1149,315,1204,351,-1,1149,315,1204,351,-1
1621,car,0.77,60,996,305,1156,416,-1,996,305,1156,416,-1
1621,person,0.86,44,846,255,887,381,-1,846,255,887,381,-1
1621,person,0.51,38,810,297,839,370,-1,810,297,839,370,-1
1621,person,0.28,31,257,255,319,448,-1,257,255,319,448,-1
1621,car,0.72,50,1233,304,1326,398,-1,1233,304,1326,398,-1
1621,car,0.74,55,1372,324,1425,370,-1,1372,324,1425,370,-1
1621,car,0.37,57,1432,322,1512,383,le,1432,322,1512,383,0.37
1621,car,0.72,40,1343,321,1375,350,le,1343,321,1375,350,0.72
1621,car,0.43,59,1147,317,1204,354,-1,1147,317,1204,354,-1
1622,car,0.78,60,991,305,1153,417,-1,991,305,1153,417,-1
1622,person,0.86,44,846,263,887,381,-1,846,263,887,381,-1
1622,person,0.53,38,810,296,839,371,-1,810,296,839,371,-1
1622,person,0.4,31,254,259,314,448,-1,254,259,314,448,-1
1622,car,0.75,50,1233,305,1328,399,-1,1233,305,1328,399,-1
1622,car,0.74,55,1370,324,1433,370,-1,1370,324,1433,370,-1
1622,car,0.37,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1622,car,0.72,40,1341,321,1378,352,-1,1341,321,1378,352,-1
1622,car,0.47,59,1145,319,1204,356,-1,1145,319,1204,356,-1
1623,car,0.74,60,986,304,1149,419,-1,986,304,1149,419,-1
1623,person,0.84,44,847,270,886,380,-1,847,270,886,380,-1
1623,person,0.5,38,811,294,840,372,-1,811,294,840,372,-1
1623,person,0.43,31,250,261,311,449,-1,250,261,311,449,-1
1623,car,0.74,50,1233,305,1330,400,-1,1233,305,1330,400,-1
1623,car,0.75,55,1368,322,1414,367,-1,1368,322,1414,367,-1
1623,car,0.51,57,1432,322,1512,383,ee,1432,322,1512,383,0.51
1623,car,0.72,40,1339,321,1378,352,ee,1339,321,1378,352,0.72
1623,car,0.45,59,1144,319,1203,357,-1,1144,319,1203,357,-1
1624,car,0.72,60,980,303,1147,421,-1,980,303,1147,421,-1
1624,person,0.86,44,848,273,887,380,-1,848,273,887,380,-1
1624,person,0.56,38,811,293,841,374,-1,811,293,841,374,-1
1624,person,0.41,31,244,264,309,450,-1,244,264,309,450,-1
1624,car,0.54,50,1233,304,1330,401,-1,1233,304,1330,401,-1
1624,car,0.79,55,1368,322,1403,365,-1,1368,322,1403,365,-1
1624,car,0.5,57,1432,322,1512,383,ae,1432,322,1512,383,0.5
1624,car,0.72,40,1337,320,1379,353,ae,1337,320,1379,353,0.72
1624,car,0.47,59,1144,317,1203,356,ae,1144,317,1203,356,0.47
1625,car,0.7,60,972,303,1143,423,-1,972,303,1143,423,-1
1625,person,0.87,44,849,269,887,379,-1,849,269,887,379,-1
1625,person,0.61,38,811,293,841,376,-1,811,293,841,376,-1
1625,person,0.49,31,233,261,308,449,-1,233,261,308,449,-1
1625,car,0.77,50,1233,305,1331,401,-1,1233,305,1331,401,-1
1625,car,0.82,55,1367,321,1397,364,-1,1367,321,1397,364,-1
1625,car,0.4,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1625,car,0.72,40,1335,320,1380,354,-1,1335,320,1380,354,-1
1625,car,0.41,59,1142,315,1203,356,-1,1142,315,1203,356,-1
1626,car,0.71,60,965,303,1141,425,-1,965,303,1141,425,-1
1626,person,0.88,44,849,266,888,379,-1,849,266,888,379,-1
1626,person,0.63,38,811,292,842,377,-1,811,292,842,377,-1
1626,person,0.45,31,227,260,308,448,-1,227,260,308,448,-1
1626,car,0.53,50,1233,305,1333,402,-1,1233,305,1333,402,-1
1626,car,0.83,55,1366,321,1394,366,-1,1366,321,1394,366,-1
1626,car,0.4,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1626,car,0.72,40,1332,319,1384,355,-1,1332,319,1384,355,-1
1626,car,0.38,59,1141,316,1202,357,-1,1141,316,1202,357,-1
1627,car,0.75,60,957,302,1138,427,-1,957,302,1138,427,-1
1627,person,0.86,44,850,271,888,380,-1,850,271,888,380,-1
1627,person,0.63,38,811,293,843,377,-1,811,293,843,377,-1
1627,person,0.44,31,218,264,307,449,-1,218,264,307,449,-1
1627,car,0.69,50,1233,305,1335,403,-1,1233,305,1335,403,-1
1627,car,0.85,55,1365,320,1391,365,-1,1365,320,1391,365,-1
1627,car,0.36,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1627,car,0.72,40,1332,319,1386,356,-1,1332,319,1386,356,-1
1627,car,0.38,59,1140,318,1201,358,-1,1140,318,1201,358,-1
1628,car,0.75,60,949,302,1135,429,-1,949,302,1135,429,-1
1628,person,0.88,44,851,266,889,380,-1,851,266,889,380,-1
1628,person,0.6,38,811,293,844,376,-1,811,293,844,376,-1
1628,person,0.34,31,215,264,306,450,-1,215,264,306,450,-1
1628,car,0.74,50,1233,304,1337,404,-1,1233,304,1337,404,-1
1628,car,0.85,55,1364,321,1390,367,-1,1364,321,1390,367,-1
1628,car,0.43,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1628,car,0.72,40,1334,319,1388,358,-1,1334,319,1388,358,-1
1628,car,0.45,59,1139,319,1200,358,-1,1139,319,1200,358,-1
1629,car,0.71,60,941,301,1135,431,-1,941,301,1135,431,-1
1629,person,0.89,44,852,268,889,379,-1,852,268,889,379,-1
1629,person,0.59,38,812,293,845,375,-1,812,293,845,375,-1
1629,person,0.4,31,215,264,303,449,-1,215,264,303,449,-1
1629,car,0.72,50,1233,303,1338,405,-1,1233,303,1338,405,-1
1629,car,0.85,55,1360,320,1388,365,-1,1360,320,1388,365,-1
1629,car,0.42,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1629,car,0.72,40,1337,320,1387,359,-1,1337,320,1387,359,-1
1629,car,0.47,59,1139,319,1199,358,-1,1139,319,1199,358,-1
1630,car,0.74,60,931,300,1128,433,-1,931,300,1128,433,-1
1630,person,0.86,44,854,273,888,378,-1,854,273,888,378,-1
1630,person,0.58,38,813,292,845,374,-1,813,292,845,374,-1
1630,person,0.4,31,211,264,299,450,-1,211,264,299,450,-1
1630,car,0.75,50,1233,301,1338,405,-1,1233,301,1338,405,-1
1630,car,0.85,55,1358,320,1387,363,-1,1358,320,1387,363,-1
1630,car,0.45,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1630,car,0.72,40,1340,320,1386,359,-1,1340,320,1386,359,-1
1630,car,0.45,59,1137,320,1198,359,-1,1137,320,1198,359,-1
1631,car,0.75,60,922,300,1122,437,-1,922,300,1122,437,-1
1631,person,0.86,44,855,279,889,378,-1,855,279,889,378,-1
1631,person,0.6,38,814,292,845,375,-1,814,292,845,375,-1
1631,person,0.46,31,210,265,294,451,-1,210,265,294,451,-1
1631,car,0.54,50,1233,300,1339,406,-1,1233,300,1339,406,-1
1631,car,0.84,55,1357,321,1387,363,-1,1357,321,1387,363,-1
1631,car,0.51,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1631,car,0.72,40,1342,320,1386,359,-1,1342,320,1386,359,-1
1631,car,0.45,59,1137,318,1198,359,-1,1137,318,1198,359,-1
1632,car,0.77,60,913,301,1118,441,-1,913,301,1118,441,-1
1632,person,0.85,44,857,285,889,377,-1,857,285,889,377,-1
1632,person,0.59,38,815,292,846,375,-1,815,292,846,375,-1
1632,person,0.46,31,206,272,283,451,-1,206,272,283,451,-1
1632,car,0.48,50,1233,300,1341,408,Peine,1233,300,1341,408,0.48
1632,car,0.84,55,1358,321,1387,362,Peine,1358,321,1387,362,0.84
1632,car,0.46,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1632,car,0.73,40,1343,320,1385,358,-1,1343,320,1385,358,-1
1632,car,0.35,59,1137,318,1199,359,-1,1137,318,1199,359,-1
1633,car,0.76,60,901,298,1112,444,3302FID,901,298,1112,444,0.76
1633,person,0.88,44,858,285,890,376,3302FID,858,285,890,376,0.88
1633,person,0.57,38,816,293,847,375,3302FID,816,293,847,375,0.57
1633,person,0.48,31,200,271,272,452,3302FID,200,271,272,452,0.48
1633,car,0.58,50,1233,301,1342,409,LonyS,1233,301,1342,409,0.58
1633,car,0.85,55,1355,321,1386,362,LonyS,1355,321,1386,362,0.85
1633,car,0.51,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1633,car,0.73,40,1344,320,1384,359,-1,1344,320,1384,359,-1
1633,car,0.51,59,1138,317,1199,360,-1,1138,317,1199,360,-1
1634,car,0.76,60,891,298,1107,449,-1,891,298,1107,449,-1
1634,person,0.9,44,859,287,890,376,-1,859,287,890,376,-1
1634,person,0.52,38,817,292,848,373,-1,817,292,848,373,-1
1634,person,0.38,31,194,263,263,453,-1,194,263,263,453,-1
1634,car,0.69,50,1233,300,1344,410,Ea,1233,300,1344,410,0.69
1634,car,0.86,55,1353,321,1385,364,Ea,1353,321,1385,364,0.86
1634,car,0.37,57,1432,322,1512,382,-1,1432,322,1512,382,-1
1634,car,0.73,40,1344,320,1383,361,-1,1344,320,1383,361,-1
1634,car,0.55,59,1137,316,1199,360,-1,1137,316,1199,360,-1
1635,car,0.75,60,879,298,1102,453,-1,879,298,1102,453,-1
1635,person,0.89,44,860,285,892,377,-1,860,285,892,377,-1
1635,person,0.53,38,817,291,848,375,-1,817,291,848,375,-1
1635,person,0.52,31,186,266,257,454,-1,186,266,257,454,-1
1635,car,0.74,50,1232,298,1345,411,oetoe,1232,298,1345,411,0.74
1635,car,0.85,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1635,car,0.73,40,1344,320,1382,362,-1,1344,320,1382,362,-1
1635,car,0.58,59,1134,316,1200,360,-1,1134,316,1200,360,-1
1636,car,0.72,60,865,296,1097,457,-1,865,296,1097,457,-1
1636,person,0.89,44,860,288,891,371,-1,860,288,891,371,-1
1636,person,0.49,38,818,292,848,376,-1,818,292,848,376,-1
1636,person,0.49,31,183,260,253,456,-1,183,260,253,456,-1
1636,car,0.8,50,1232,298,1347,413,50D,1232,298,1347,413,0.8
1636,car,0.86,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1636,car,0.73,40,1345,321,1382,363,-1,1345,321,1382,363,-1
1636,car,0.41,59,1134,316,1200,361,-1,1134,316,1200,361,-1
1637,car,0.71,60,851,295,1092,461,2302Fi,851,295,1092,461,0.71
1637,person,0.9,44,862,288,891,359,2302Fi,862,288,891,359,0.9
1637,person,0.55,38,819,294,848,376,2302Fi,819,294,848,376,0.55
1637,person,0.39,31,172,259,250,459,2302Fi,172,259,250,459,0.39
1637,car,0.79,50,1232,298,1348,414,2D,1232,298,1348,414,0.79
1637,car,0.84,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1637,car,0.73,40,1345,320,1381,364,-1,1345,320,1381,364,-1
1637,car,0.35,59,1133,317,1200,362,-1,1133,317,1200,362,-1
1638,car,0.69,60,837,295,1088,465,3302FID,837,295,1088,465,0.69
1638,person,0.91,44,858,289,890,346,3302FID,858,289,890,346,0.91
1638,person,0.39,38,820,298,849,375,3302FID,820,298,849,375,0.39
1638,person,0.17,31,164,258,248,458,3302FID,164,258,248,458,0.17
1638,car,0.71,50,1232,298,1350,415,f00D,1232,298,1350,415,0.71
1638,car,0.85,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1638,car,0.73,40,1132,317,1201,362,-1,1132,317,1201,362,-1
1639,car,0.66,60,822,295,1081,469,3302FED,822,295,1081,469,0.66
1639,person,0.91,44,854,273,890,338,3302FED,854,273,890,338,0.91
1639,person,0.22,38,822,300,850,372,3302FED,822,300,850,372,0.22
1639,person,0.16,31,157,264,244,459,3302FED,157,264,244,459,0.16
1639,car,0.72,50,1231,297,1352,417,EU0nD,1231,297,1352,417,0.72
1639,car,0.87,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1639,car,0.73,40,1130,315,1202,363,-1,1130,315,1202,363,-1
1640,car,0.66,60,805,294,1074,475,-1,805,294,1074,475,-1
1640,person,0.89,44,151,265,242,461,-1,151,265,242,461,-1
1640,car,0.74,50,1231,297,1354,418,25D,1231,297,1354,418,0.74
1640,car,0.84,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1640,car,0.73,40,1128,314,1202,363,-1,1128,314,1202,363,-1
1641,car,0.64,60,789,293,1068,481,-1,789,293,1068,481,-1
1641,person,0.88,44,149,263,240,462,-1,149,263,240,462,-1
1641,car,0.76,50,1232,298,1356,419,2D,1232,298,1356,419,0.76
1641,car,0.84,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1641,car,0.73,40,1127,314,1202,365,-1,1127,314,1202,365,-1
1642,car,0.67,60,771,292,1060,486,Cc,771,292,1060,486,0.67
1642,person,0.89,44,149,265,235,462,Cc,149,265,235,462,0.89
1642,car,0.74,50,1232,298,1356,421,-1,1232,298,1356,421,-1
1642,car,0.84,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1642,car,0.73,40,1124,311,1202,365,-1,1124,311,1202,365,-1
1643,car,0.68,60,750,292,1052,495,-1,750,292,1052,495,-1
1643,person,0.92,44,143,265,229,461,-1,143,265,229,461,-1
1643,car,0.8,50,1231,297,1360,423,B685ty,1231,297,1360,423,0.8
1643,car,0.83,55,1431,322,1512,382,-1,1431,322,1512,382,-1
1643,car,0.73,40,1124,310,1202,366,-1,1124,310,1202,366,-1
1644,car,0.69,60,729,291,1045,501,-1,729,291,1045,501,-1
1644,person,0.92,44,133,266,219,460,-1,133,266,219,460,-1
1644,car,0.8,50,1230,296,1363,426,fnnD,1230,296,1363,426,0.8
1644,car,0.79,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1644,car,0.74,40,1124,309,1202,365,-1,1124,309,1202,365,-1
1645,car,0.66,60,705,291,1036,508,-1,705,291,1036,508,-1
1645,person,0.89,44,130,264,211,461,-1,130,264,211,461,-1
1645,car,0.79,50,1230,295,1365,428,2D,1230,295,1365,428,0.79
1645,car,0.81,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1645,car,0.74,40,1123,309,1201,365,-1,1123,309,1201,365,-1
1646,car,0.67,60,679,290,1026,517,-1,679,290,1026,517,-1
1646,person,0.94,44,128,254,204,461,-1,128,254,204,461,-1
1646,car,0.77,50,1229,294,1366,430,-1,1229,294,1366,430,-1
1646,car,0.79,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1646,car,0.74,40,1123,308,1200,365,-1,1123,308,1200,365,-1
1647,car,0.67,60,651,289,1017,525,-1,651,289,1017,525,-1
1647,person,0.95,44,126,255,199,463,-1,126,255,199,463,-1
1647,car,0.82,50,1229,293,1368,431,Eon,1229,293,1368,431,0.82
1647,car,0.8,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1647,car,0.74,40,1122,307,1199,365,-1,1122,307,1199,365,-1
1648,car,0.69,60,619,289,1006,534,-1,619,289,1006,534,-1
1648,person,0.96,44,123,253,194,463,-1,123,253,194,463,-1
1648,car,0.8,50,1230,294,1370,432,-1,1230,294,1370,432,-1
1648,car,0.78,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1648,car,0.74,40,1121,308,1200,366,-1,1121,308,1200,366,-1
1649,car,0.69,60,585,287,997,545,-1,585,287,997,545,-1
1649,person,0.93,44,113,254,190,465,-1,113,254,190,465,-1
1649,car,0.81,50,1230,293,1372,432,-1,1230,293,1372,432,-1
1649,car,0.7,55,1432,322,1512,382,-1,1432,322,1512,382,-1
1649,car,0.74,40,1119,308,1200,367,-1,1119,308,1200,367,-1
1650,car,0.71,60,549,284,984,557,-1,549,284,984,557,-1
1650,person,0.93,44,100,254,188,466,-1,100,254,188,466,-1
1650,car,0.82,50,1231,292,1376,434,S585rw,1231,292,1376,434,0.82
1650,car,0.73,55,1433,322,1512,382,-1,1433,322,1512,382,-1
1650,car,0.74,40,1118,308,1199,368,-1,1118,308,1199,368,-1
1651,car,0.76,60,506,284,972,571,wy,506,284,972,571,0.76
1651,person,0.93,44,87,254,186,466,wy,87,254,186,466,0.93
1651,car,0.85,50,1231,291,1381,436,a555tay,1231,291,1381,436,0.85
